RepRapFirmware height map file v2, min error -0.140, max error 0.174, mean 0.004, deviation 0.077
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,0.00,300.00,0.00,300.00,-1.00,41.00,41.00,8,8
 -0.134, -0.136, -0.097, -0.060,  0.038,  0.108,  0.156,  0.174
 -0.105, -0.140, -0.099, -0.070,  0.023,  0.073,  0.077,  0.117
 -0.057, -0.072, -0.079, -0.064,  0.031,  0.078,  0.099,  0.134
 -0.013, -0.098, -0.065, -0.047,  0.025,  0.052,  0.091,  0.142
  0.052, -0.070, -0.042, -0.031,  0.015,  0.082,  0.086,  0.087
  0.013, -0.039, -0.064, -0.069,  0.001,  0.065,  0.087,  0.089
  0.034, -0.046, -0.088, -0.024, -0.020,  0.009,  0.044,  0.043
  0.032, -0.031, -0.044, -0.020, -0.034,  0.044,  0.005, -0.013
